customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
10168.27,35504.0,128.0,4,86,0,3,404.3
5688.2,44833.0,72.0,24,59,0,3,345.6
5272.93,24423.0,67.0,5,62,0,6,321.6
13799.05,0.0,127.0,20,31,0,2,609.6
4167.99,0.0,69.0,22,98,3,8,433.96
4242.69,0.0,61.0,5,51,0,7,439.2
5736.46,96917.0,71.0,31,16,0,9,373.05
2679.69,84450.0,68.0,18,12,0,1,291.26
11828.61,0.0,111.0,4,8,0,2,1018.81
11905.07,0.0,115.0,19,39,0,2,840.18
4212.8,10097.0,110.0,17,69,0,1,218.64
5553.19,33255.0,138.0,0,20,0,1,662.4
26538.58,94132.0,73.0,31,68,0,2,350.4
6511.47,42602.0,85.0,7,75,3,3,63.16
4730.36,17250.0,62.0,16,90,0,3,175.53
2908.02,74212.0,73.0,16,26,0,1,188.88
4821.16,85756.0,61.0,18,74,0,3,117.04
2248.45,24910.0,63.0,7,63,1,1,347.86
5232.45,41596.0,66.0,12,12,0,5,316.8
2557.59,72202.0,63.0,12,13,0,1,453.6
5871.18,33967.0,76.0,0,60,0,8,364.8
3681.98,77951.0,93.0,28,46,3,1,19.67
5918.07,77521.0,73.0,6,66,0,3,350.4
16152.9,0.0,109.0,12,66,0,2,852.46
4984.62,86305.0,62.0,1,99,0,5,80.73
6637.23,0.0,92.0,4,83,2,3,662.4
5979.72,57693.0,76.0,16,56,0,3,547.2
7736.46,0.0,112.0,6,37,3,7,78.98
5644.47,33137.0,74.0,16,8,0,4,472.5
6944.74,0.0,68.0,24,31,0,2,489.6
7373.23,44938.0,183.0,7,37,0,1,2069.31
13979.09,33617.0,117.0,6,12,0,2,761.72
2395.97,38460.0,61.0,11,98,0,1,191.37
2387.86,0.0,67.0,23,88,0,1,482.4
4883.34,40171.0,123.0,13,23,0,1,576.88
20496.69,0.0,64.0,10,72,0,2,307.2
2491.32,36631.0,62.0,30,77,0,1,67.53
7372.23,74335.0,187.0,3,4,0,1,896.44
12625.28,79421.0,104.0,2,85,0,2,115.13
5261.42,38466.0,68.0,18,5,0,8,204.69
4895.81,54495.0,61.0,7,3,0,8,182.35
4034.93,0.0,112.0,8,28,0,1,806.4
10179.72,14290.0,271.0,20,40,0,1,1300.8
17497.52,0.0,73.0,9,94,0,2,350.4
10569.63,45776.0,89.0,2,17,0,2,95.95
7842.87,94263.0,98.0,33,78,0,3,112.42
7942.45,12181.0,108.0,10,19,0,4,591.51
17002.02,97268.0,85.0,23,88,0,2,35.28
2602.21,28995.0,67.0,28,42,0,1,321.6
4112.84,25030.0,113.0,16,97,4,1,542.4
5213.07,12613.0,70.0,6,81,0,3,336.0
2292.79,0.0,64.0,18,30,0,1,460.8
3933.81,25927.0,103.0,6,20,0,1,674.97
9234.28,0.0,134.0,29,43,0,6,643.2
4650.06,28215.0,65.0,15,26,0,3,468.0
3954.34,18375.0,103.0,8,50,0,1,535.08
6953.95,43221.0,87.0,33,51,0,7,398.74
2876.78,0.0,84.0,4,29,0,1,849.01
6265.34,0.0,84.0,18,25,1,4,481.03
3145.46,52082.0,79.0,2,47,0,1,379.2
2688.88,50719.0,68.0,10,28,0,1,394.25
4749.13,0.0,123.0,33,35,0,1,590.4
8364.5,0.0,110.0,7,40,0,5,528.0
3450.33,39248.0,87.0,27,22,0,1,386.77
2935.84,0.0,82.0,11,35,0,1,590.4
2772.5,68463.0,70.0,19,67,1,1,336.0
3963.4,38096.0,99.0,3,28,0,1,475.2
8062.55,42124.0,101.0,3,78,0,6,484.8
7805.31,21073.0,106.0,25,54,1,3,508.8
4855.77,24149.0,61.0,15,10,0,3,292.8
2886.45,10312.0,78.0,10,63,0,1,486.28
2724.43,0.0,77.0,15,31,0,1,404.82
9976.25,74115.0,63.0,24,24,0,2,275.35
3755.26,34624.0,95.0,28,66,0,1,270.37
9642.21,36108.0,128.0,5,35,2,9,614.4
4574.0,0.0,127.0,22,53,0,1,914.4
4017.06,0.0,118.0,23,54,0,1,959.85
12052.89,43184.0,102.0,6,81,0,2,376.84
2525.42,0.0,67.0,9,37,0,1,146.3
8207.78,35349.0,102.0,7,2,0,4,489.6
4569.88,0.0,124.0,32,75,0,1,250.72
16979.8,35095.0,73.0,25,56,0,2,525.6
18061.92,13164.0,70.0,0,45,0,2,75.39
5191.05,0.0,141.0,7,32,0,1,676.8
6271.32,94880.0,79.0,18,73,3,3,347.6
4619.45,95301.0,114.0,34,43,0,1,547.2
8571.48,56202.0,107.0,19,33,0,8,513.51
3245.48,35592.0,82.0,34,38,0,1,496.81
12489.21,0.0,113.0,4,13,0,2,542.4
3799.75,0.0,102.0,1,99,0,1,489.6
10004.75,0.0,89.0,6,55,0,2,640.8
5577.67,11097.0,73.0,26,50,0,4,350.4
16705.1,74900.0,208.0,31,63,0,6,998.4
31864.86,23576.0,89.0,8,72,0,2,383.51
3708.81,23393.0,95.0,26,37,0,1,456.0
7203.13,0.0,95.0,3,29,0,9,149.84
2649.66,0.0,73.0,3,93,0,1,350.4
6991.61,66346.0,87.0,15,7,1,4,78.18
3380.71,58109.0,86.0,9,6,0,1,412.8
20096.89,92766.0,71.0,17,15,0,2,379.03
24706.92,26307.0,73.0,26,1,0,2,313.19
7416.47,0.0,69.0,6,52,0,2,238.06
5605.38,21171.0,72.0,2,40,0,3,345.6
13749.37,82753.0,114.0,3,42,0,2,264.67
2203.59,0.0,64.0,8,12,0,1,757.21
3369.71,39754.0,85.0,2,35,0,1,62.28
7296.49,0.0,67.0,29,88,0,2,321.6
7840.65,0.0,76.0,17,34,1,2,364.8
14837.5,0.0,70.0,18,46,0,2,712.62
7441.0,91915.0,186.0,0,91,0,1,93.57
11981.98,21514.0,62.0,0,59,0,2,257.25
4163.04,43276.0,104.0,16,11,0,1,499.2
8054.98,75531.0,102.0,2,13,0,4,489.6
22658.54,23665.0,67.0,19,50,0,2,404.82
4048.72,0.0,118.0,9,26,0,1,566.4
10288.92,96337.0,127.0,19,12,0,3,609.6
21920.81,60180.0,183.0,14,70,0,2,988.53
16468.22,0.0,63.0,4,52,0,2,685.13
5167.36,30376.0,66.0,26,16,0,6,316.8
5757.44,88997.0,72.0,9,71,0,3,174.04
2487.78,69236.0,63.0,31,83,1,1,110.87
14594.45,27627.0,63.0,10,43,0,2,453.6
5320.34,77524.0,68.0,12,95,3,6,64.8
2442.2,75449.0,61.0,3,31,0,1,130.78
5142.39,35666.0,131.0,12,76,0,1,312.11
2511.94,17658.0,65.0,10,44,0,1,312.0
2629.32,0.0,71.0,0,44,0,1,340.8
2449.13,20567.0,72.0,24,76,4,1,345.6
4062.0,30061.0,104.0,4,22,0,1,499.2
5252.51,0.0,74.0,32,62,0,3,532.8
4372.19,20354.0,116.0,23,0,0,1,556.8
15320.22,36637.0,192.0,28,52,0,3,921.6
9657.58,0.0,131.0,34,61,0,9,628.8
2472.47,63860.0,62.0,26,81,0,1,208.6
6191.4,0.0,199.0,4,29,3,1,955.2
13583.62,58544.0,114.0,19,48,0,2,769.79
27528.31,54586.0,76.0,1,91,0,2,122.59
2952.58,57248.0,74.0,31,17,0,1,355.2
4949.39,0.0,134.0,15,3,0,1,964.8
8209.92,66037.0,69.0,2,83,0,2,69.0
4170.69,29462.0,107.0,28,23,1,1,513.6
20600.24,64541.0,86.0,16,43,0,2,256.28
2858.09,27382.0,71.0,33,35,0,1,134.1
6282.08,32311.0,79.0,10,23,0,3,207.29
2776.84,23830.0,76.0,24,22,1,1,364.8
14194.15,88178.0,70.0,32,78,0,2,336.0
9726.55,72236.0,80.0,2,29,0,2,518.06
8099.47,0.0,112.0,19,42,0,6,438.81
5020.47,67890.0,63.0,23,26,0,3,174.09
4834.71,38713.0,66.0,31,69,4,6,316.8
17625.54,77803.0,63.0,30,18,0,2,217.55
11009.13,51643.0,283.0,16,43,0,1,1358.4
4502.21,46402.0,113.0,7,2,0,1,476.39
10570.79,92044.0,132.0,7,77,0,3,617.29
10614.64,16040.0,96.0,29,93,0,2,611.48
11436.43,0.0,135.0,12,84,4,2,980.53
4458.11,17622.0,65.0,1,36,1,3,312.0
5558.31,0.0,188.0,5,61,4,1,2156.01
5169.5,12430.0,73.0,22,13,0,4,350.4
7840.17,58414.0,210.0,7,24,2,1,1008.0
24108.3,17257.0,70.0,1,88,0,2,551.13
5638.05,70492.0,70.0,29,82,0,7,328.36
7680.15,68229.0,96.0,11,41,0,5,460.8
8409.07,33397.0,106.0,31,15,0,5,508.8
12341.83,72503.0,106.0,29,99,0,2,295.82
2611.13,90349.0,64.0,31,77,0,1,435.72
6081.48,0.0,87.0,24,23,0,7,626.4
4416.35,25480.0,117.0,26,49,3,1,486.55
10932.21,72462.0,68.0,8,70,0,2,272.74
5427.17,27677.0,72.0,10,82,1,3,345.6
6190.32,25743.0,79.0,13,63,0,8,596.25
4523.75,74935.0,112.0,15,62,0,1,192.86
2482.39,0.0,71.0,13,50,0,1,511.2
6903.95,15921.0,92.0,9,12,1,4,571.55
21740.03,30095.0,136.0,0,94,0,2,652.8
37939.49,20587.0,106.0,14,21,0,2,363.78
31215.69,0.0,117.0,9,12,0,2,1227.82
8482.46,29628.0,106.0,29,45,0,9,763.2
8490.28,28677.0,78.0,3,30,0,2,131.52
8886.61,87094.0,113.0,20,17,1,5,64.89
4670.95,0.0,64.0,25,89,0,4,181.81
10209.93,43736.0,128.0,0,88,0,3,614.4
4118.59,69379.0,103.0,14,79,0,1,494.4
7409.59,80415.0,62.0,24,15,0,2,281.37
3803.8,26050.0,97.0,4,51,0,1,465.6
12157.33,57449.0,103.0,6,28,0,2,494.4
28119.29,68211.0,99.0,9,21,0,2,475.2
8219.36,28445.0,103.0,18,72,0,6,427.76
4803.24,37313.0,62.0,34,39,0,6,246.58
10865.86,0.0,110.0,27,48,1,2,1066.91
3425.73,29194.0,89.0,28,31,0,1,424.47
8609.16,79090.0,107.0,2,74,0,3,289.04
4605.04,22571.0,63.0,29,51,0,9,302.4
18634.73,0.0,139.0,16,33,0,2,1066.63
3465.53,48744.0,86.0,3,59,0,1,412.8
2478.18,0.0,71.0,24,32,0,1,511.2
5792.44,29530.0,74.0,31,79,0,4,222.48
5548.03,67798.0,69.0,1,78,0,9,331.2
3443.3,16208.0,93.0,22,20,0,1,446.4
4529.07,94757.0,112.0,0,25,0,1,5.45
5597.12,37995.0,139.0,16,50,0,1,667.2
2616.61,72302.0,66.0,6,27,0,1,316.8
10506.88,37934.0,137.0,2,58,1,8,385.44
10758.66,19382.0,94.0,31,18,0,2,676.8
5498.66,33191.0,70.0,9,80,0,9,443.54
2791.88,72389.0,70.0,3,76,0,1,206.16
5176.16,91475.0,64.0,28,35,0,3,73.3
8166.88,0.0,111.0,2,29,0,3,799.2
4267.08,43682.0,107.0,12,73,0,1,148.0
5217.51,39854.0,66.0,6,4,0,7,261.93
7807.22,52162.0,99.0,1,63,0,4,251.15
5058.93,0.0,134.0,32,27,0,1,643.2
7772.58,74755.0,195.0,10,10,0,1,1404.0
11533.97,85339.0,95.0,6,43,0,2,392.75
5073.28,57709.0,125.0,10,26,0,1,600.0
4636.55,26802.0,66.0,7,43,1,5,316.8
5296.84,0.0,73.0,33,44,0,3,152.08
6273.91,18577.0,86.0,21,76,0,6,412.8
8002.31,0.0,107.0,3,65,0,3,513.6
15563.37,0.0,253.0,15,40,5,7,1214.4
4723.82,21546.0,119.0,20,66,1,1,625.4
8436.35,49182.0,70.0,6,86,0,2,165.41
7153.21,32238.0,91.0,15,80,0,4,439.78
6990.69,0.0,68.0,24,2,0,2,326.4
6375.08,98118.0,83.0,28,68,3,3,398.4
27990.36,22971.0,101.0,24,8,0,2,562.02
4971.73,49161.0,63.0,16,41,2,3,171.75
7611.95,90252.0,95.0,1,77,0,7,122.92
2422.19,25036.0,61.0,11,30,1,1,292.8
4647.42,28314.0,121.0,21,37,0,1,580.8
7765.23,56337.0,97.0,26,25,0,3,465.6
6189.44,99074.0,77.0,4,40,1,9,208.39
3520.7,31708.0,94.0,3,43,1,1,451.2
2678.46,0.0,83.0,3,85,1,1,398.4
6274.56,0.0,67.0,23,39,1,2,431.32
4650.06,28215.0,65.0,15,26,0,3,468.0
12010.94,0.0,119.0,3,24,0,2,856.8
10193.77,21119.0,128.0,1,79,0,4,614.4
15862.18,0.0,66.0,14,16,0,2,475.2
17254.04,0.0,69.0,33,49,1,2,331.2
5294.23,0.0,70.0,9,19,0,3,20.52
6274.45,13662.0,85.0,29,37,0,3,408.0
8007.4,0.0,112.0,12,93,0,3,537.6
30966.32,0.0,109.0,18,2,0,2,691.4
2666.98,79251.0,67.0,10,32,1,1,321.6
18572.01,51294.0,116.0,19,45,0,2,113.24
6595.1,0.0,105.0,2,38,2,7,847.72
2243.47,0.0,62.0,34,71,0,1,675.47
7423.93,0.0,107.0,27,27,0,9,513.6
4627.09,29124.0,129.0,15,41,4,1,619.2
4413.26,0.0,65.0,19,33,0,3,312.0
3163.28,97266.0,79.0,29,84,0,1,546.05
4908.12,48207.0,63.0,28,85,2,8,164.97
7850.59,0.0,69.0,5,78,0,2,331.2
3210.42,0.0,88.0,3,8,0,1,325.92
5387.41,97316.0,67.0,13,18,0,7,309.08
2472.47,63860.0,62.0,26,81,0,1,208.6
5403.59,72633.0,67.0,28,91,0,8,155.76
31410.93,28013.0,266.0,25,30,0,2,1276.8
7627.43,60479.0,96.0,1,44,0,3,85.16
7540.39,0.0,68.0,24,42,0,2,519.76
2617.7,14151.0,72.0,5,41,1,1,345.6
7212.14,75891.0,61.0,1,5,0,2,61.29
6671.77,0.0,183.0,5,81,0,1,1317.6
5677.64,53078.0,73.0,1,10,0,5,764.22
22952.07,20031.0,86.0,4,83,0,2,109.69
2960.57,92070.0,74.0,16,1,0,1,368.67
2446.68,44509.0,61.0,8,68,0,1,226.73
7659.72,0.0,73.0,22,93,0,2,525.6
4533.73,91967.0,113.0,4,74,0,1,156.74
2355.28,0.0,63.0,20,5,0,1,302.4
14316.85,97379.0,119.0,10,62,0,2,354.76
10179.72,14290.0,271.0,20,40,0,1,1300.8
8129.51,0.0,119.0,3,11,1,8,729.41
13272.23,0.0,194.0,31,11,0,4,1396.8
17817.46,0.0,68.0,4,71,0,2,256.92
25002.02,21927.0,71.0,32,40,0,2,128.62
19955.26,69096.0,99.0,24,32,0,2,64.67
4606.27,0.0,72.0,8,14,2,8,518.4
15114.4,28513.0,100.0,4,22,1,2,480.0
4782.35,81687.0,61.0,7,77,0,6,292.8
6317.37,13792.0,87.0,2,3,2,3,620.19
16224.54,32184.0,136.0,14,91,1,2,266.15
9585.5,26432.0,88.0,19,89,3,2,422.4
10130.93,59232.0,85.0,6,75,0,2,408.0
7343.53,0.0,72.0,26,12,3,2,345.6
7699.63,23577.0,68.0,1,67,0,2,91.82
5739.82,0.0,80.0,27,88,0,3,848.2
3874.87,26670.0,98.0,23,13,0,1,541.23
8112.32,87403.0,68.0,1,63,0,2,456.29
2707.43,51455.0,67.0,16,85,0,1,11.05
5686.96,30242.0,72.0,30,23,0,3,48.29
7381.62,64311.0,62.0,21,79,0,2,157.17
2724.26,0.0,70.0,21,70,0,1,405.38
9075.77,37722.0,116.0,8,23,0,8,158.08
2756.54,42336.0,69.0,12,56,0,1,25.61
8382.48,25998.0,71.0,16,38,0,2,791.88
7868.1,24887.0,68.0,33,6,0,2,326.4
2851.65,0.0,82.0,15,82,0,1,590.4
7615.37,90918.0,64.0,22,19,0,2,163.41
5658.53,78834.0,72.0,14,20,2,8,345.6
4307.46,0.0,62.0,27,14,0,3,434.27
4820.7,27872.0,61.0,19,78,0,3,186.86
8754.16,24012.0,112.0,30,91,1,3,82.21
7259.33,16367.0,94.0,2,99,0,9,515.57
2675.03,55479.0,68.0,5,7,1,1,117.96
3305.13,40778.0,86.0,1,59,0,1,412.8
8984.04,0.0,137.0,22,68,3,6,1532.08
3567.5,0.0,102.0,28,11,0,1,660.43
23747.47,0.0,96.0,29,22,4,2,460.8
3352.87,95438.0,83.0,25,76,0,1,99.22
5169.5,12430.0,73.0,22,13,0,4,350.4
8564.77,95697.0,107.0,29,29,0,9,178.01
8028.48,0.0,74.0,26,84,0,2,532.8
9000.44,28108.0,114.0,6,27,0,3,547.2
11638.9,25370.0,102.0,10,77,0,2,489.6
7376.8,0.0,105.0,31,85,0,5,756.0
7892.09,28672.0,71.0,14,34,0,2,340.8
19160.99,22705.0,239.0,19,59,0,7,1294.7
5548.03,67798.0,69.0,1,78,0,9,331.2
8319.53,61367.0,70.0,7,85,0,2,498.53
13770.98,59207.0,116.0,23,21,0,2,556.8
5225.25,67423.0,65.0,24,0,0,9,293.31
16979.8,35095.0,73.0,25,56,0,2,525.6
7485.36,26380.0,96.0,29,70,0,4,177.37
2639.64,88731.0,66.0,10,72,0,1,148.97
8085.45,61409.0,68.0,30,80,0,2,264.04
12316.8,0.0,167.0,30,40,0,5,1986.0
5568.95,0.0,79.0,21,53,1,7,407.44
3571.83,74931.0,89.0,13,16,0,1,230.85
3350.24,74770.0,86.0,23,10,0,1,412.8
2716.19,0.0,95.0,14,81,5,1,619.27
38887.9,44299.0,107.0,0,73,0,2,180.09
2272.45,0.0,71.0,22,10,1,1,390.5
2849.25,63326.0,72.0,2,34,0,1,361.56
5328.32,0.0,73.0,12,42,0,7,794.45
4679.98,21720.0,128.0,5,7,0,1,837.91
5345.2,55571.0,135.0,4,46,0,1,904.81
2437.08,34759.0,61.0,30,84,0,1,302.35
4637.54,0.0,68.0,18,81,0,3,352.13
8804.58,38638.0,74.0,5,84,0,2,355.2
2438.69,80927.0,62.0,25,8,0,1,211.66
4736.35,0.0,65.0,33,1,0,3,585.45
5608.16,81914.0,70.0,6,33,0,6,198.75
6465.22,0.0,92.0,9,24,0,3,662.4
2435.25,0.0,72.0,28,64,0,1,345.6
2111.99,0.0,74.0,5,75,4,1,369.82
2347.59,0.0,69.0,14,10,1,1,757.89
3636.56,25407.0,98.0,2,88,0,1,284.24
5692.68,86073.0,70.0,2,96,0,3,291.59
4041.24,23818.0,104.0,6,1,1,1,499.2
7756.17,21326.0,99.0,22,9,0,3,632.77
3151.16,18486.0,86.0,24,95,0,1,412.8
7198.42,10458.0,102.0,11,29,0,4,489.6
5263.92,82528.0,131.0,10,65,0,1,258.04
4347.16,38223.0,112.0,27,18,2,1,537.6
2884.64,63438.0,72.0,32,67,0,1,36.73
6906.2,13432.0,92.0,5,82,0,8,610.57
4450.22,26848.0,114.0,10,50,0,1,100.56
24127.5,14072.0,71.0,13,3,0,2,511.2
5246.28,28909.0,66.0,15,66,0,8,456.7
2744.74,35159.0,68.0,0,73,0,1,150.5
5543.8,64255.0,70.0,7,36,0,8,193.87
6013.04,0.0,84.0,8,30,0,7,604.8
3650.58,88842.0,90.0,32,42,0,1,350.76
2520.82,39377.0,64.0,7,53,0,1,307.2
5169.5,12430.0,73.0,22,13,0,4,350.4
2395.57,21986.0,63.0,1,9,0,1,333.7
3031.59,27435.0,76.0,9,6,0,1,455.55
11790.5,25251.0,66.0,13,43,0,2,316.8
6755.08,29881.0,85.0,27,95,0,6,17.92
11315.2,11885.0,101.0,18,39,0,2,484.8
8207.7,40420.0,104.0,2,10,0,7,499.2
5332.62,74837.0,66.0,9,18,0,7,376.5
3087.43,67591.0,77.0,2,78,0,1,198.08
4652.6,47590.0,119.0,14,25,0,1,121.33
2489.75,75474.0,62.0,12,7,0,1,297.6
18196.64,57177.0,92.0,14,51,0,2,441.6
2668.73,52344.0,66.0,4,7,0,1,182.61
8257.01,20072.0,70.0,26,34,0,2,487.81
12465.92,33604.0,105.0,5,80,0,2,357.62
6743.13,0.0,61.0,2,76,0,2,292.8
2883.17,37741.0,74.0,3,59,0,1,355.2
29973.42,48471.0,83.0,5,20,1,2,208.9
4686.47,58089.0,118.0,31,83,0,1,566.4
6057.07,27681.0,83.0,13,62,0,9,398.4
6895.31,28992.0,74.0,3,90,4,2,355.2
9549.11,55986.0,119.0,3,60,0,9,388.51
10593.59,94042.0,132.0,13,67,0,9,633.6
7735.47,0.0,101.0,11,34,0,3,563.28
2306.43,0.0,67.0,19,70,0,1,482.4
31234.89,70164.0,88.0,34,3,0,2,375.4
5096.67,22886.0,65.0,9,81,0,3,312.0
3226.79,19948.0,89.0,17,84,0,1,427.2
5896.54,39293.0,74.0,17,48,0,6,352.74
13869.93,28432.0,118.0,1,59,0,2,612.3
18532.41,0.0,70.0,1,30,0,2,504.0
7716.44,0.0,107.0,2,93,0,4,1166.75
6439.78,47412.0,81.0,10,39,0,7,421.82
9718.46,0.0,65.0,12,46,0,2,312.0
12759.28,68351.0,107.0,16,90,0,2,725.34
5926.98,58733.0,74.0,26,42,0,9,355.2
11389.94,58187.0,95.0,18,39,0,2,76.73
3497.48,63189.0,88.0,16,95,0,1,569.12
9476.9,0.0,254.0,23,55,0,1,1828.8
9853.77,44006.0,130.0,18,26,0,4,494.66
8099.4,60932.0,101.0,7,35,0,3,484.8
8507.83,56704.0,71.0,33,50,0,2,84.72
23903.68,0.0,74.0,12,72,1,2,355.2
5360.56,24254.0,68.0,11,84,0,5,326.4
29706.78,0.0,128.0,15,37,0,2,1345.32
5431.21,57125.0,68.0,13,99,0,3,326.4
9048.98,0.0,119.0,9,8,0,3,571.2
4359.74,0.0,64.0,17,84,0,9,307.2
2889.09,72075.0,73.0,32,1,2,1,22.57
3056.22,34317.0,78.0,6,32,2,1,263.59
13815.78,96745.0,179.0,14,25,5,3,859.2
5116.73,95427.0,65.0,2,85,0,5,442.81
10033.28,0.0,146.0,5,84,0,3,1404.85
2772.84,30606.0,71.0,11,7,0,1,253.05
2647.52,37876.0,69.0,13,15,0,1,300.06
4038.86,0.0,110.0,17,59,0,1,528.0
7781.9,57474.0,97.0,21,44,0,3,280.04
16473.17,22828.0,106.0,11,54,0,2,508.8
5285.31,65096.0,67.0,3,81,3,8,321.6
3107.59,0.0,88.0,1,66,0,1,87.14
5780.18,51066.0,74.0,23,0,0,8,787.99
26939.51,96866.0,113.0,26,88,1,2,377.39
2329.46,20934.0,61.0,14,35,1,1,292.8
4589.94,32510.0,119.0,29,38,0,1,571.2
4428.03,58577.0,110.0,6,62,0,1,303.87
10881.77,73268.0,137.0,30,35,0,3,41.14
5412.7,0.0,80.0,8,44,0,3,576.0
8382.63,19683.0,117.0,17,41,1,9,561.6
4834.71,38713.0,66.0,31,69,4,6,316.8
21710.28,62370.0,94.0,4,10,2,2,32.01
2430.87,28476.0,62.0,3,76,0,1,297.6
14651.62,74915.0,122.0,13,17,0,2,393.15
5073.28,57709.0,125.0,10,26,0,1,600.0
5520.48,94676.0,69.0,27,14,0,3,331.2
6008.18,43543.0,76.0,11,62,0,8,339.26
24543.2,68297.0,212.0,6,42,3,2,1272.49
2429.37,74241.0,61.0,21,57,0,1,138.59
3452.03,61385.0,86.0,25,35,0,1,199.3
4109.31,0.0,62.0,0,23,0,8,446.4
8714.92,0.0,118.0,14,64,0,4,566.4
8110.31,52548.0,101.0,10,1,0,5,587.5
3669.83,0.0,95.0,22,17,0,1,429.66
3893.31,26605.0,100.0,33,13,0,1,933.33
2496.48,0.0,67.0,25,32,0,1,181.34
4629.97,0.0,70.0,23,32,0,7,754.95
17684.65,82667.0,64.0,5,65,1,2,307.2
15663.66,31789.0,130.0,11,65,0,2,316.42
4940.12,0.0,71.0,10,85,0,3,551.57
2754.46,25151.0,69.0,22,19,0,1,318.04
2953.8,0.0,87.0,25,6,2,1,414.19
6198.79,24053.0,87.0,33,53,1,7,624.53
12176.01,0.0,117.0,5,3,0,2,1373.26
4035.01,55407.0,101.0,30,68,1,1,275.34
2954.39,62461.0,73.0,15,7,0,1,129.27
5204.65,29406.0,68.0,33,79,0,6,326.4
8100.24,89420.0,67.0,3,83,0,2,212.46
4443.63,0.0,121.0,7,69,0,1,644.27
7503.37,52464.0,95.0,9,15,0,3,515.93
2548.51,43731.0,64.0,35,12,2,1,162.46
2473.37,13449.0,68.0,28,13,0,1,326.4
32777.3,0.0,115.0,3,22,0,2,552.0
19228.46,0.0,187.0,14,32,0,2,897.6
4538.12,49821.0,61.0,26,48,4,3,333.31
7663.51,34837.0,63.0,32,27,0,2,72.83
4177.29,44222.0,104.0,19,3,0,1,413.2
11776.0,58881.0,97.0,8,51,0,2,354.89
3996.77,46210.0,100.0,2,44,0,1,46.32
5490.78,49480.0,70.0,17,57,1,4,72.69
12989.82,0.0,65.0,16,3,0,2,312.0
4599.76,79284.0,117.0,9,59,1,1,156.45
2351.88,12928.0,64.0,12,74,0,1,307.2
2903.24,20510.0,74.0,32,63,0,1,355.2
3807.53,0.0,115.0,16,89,0,1,828.0
8310.7,67541.0,104.0,10,45,0,6,203.89
8962.8,97924.0,74.0,4,26,0,2,355.2
12157.54,40432.0,77.0,21,66,0,2,369.6
16460.08,16869.0,222.0,28,57,0,3,1065.6
8788.53,91171.0,110.0,3,64,0,8,771.4
5093.48,0.0,71.0,12,55,0,3,150.88
5377.91,34528.0,69.0,22,0,2,7,183.6
5635.75,20303.0,71.0,24,84,0,3,340.8
3514.21,73643.0,89.0,2,2,0,1,147.49
4386.28,10621.0,67.0,28,22,0,5,321.6
7294.58,76407.0,91.0,22,85,0,9,436.8
2415.06,0.0,71.0,20,4,0,1,511.2
4693.75,26607.0,122.0,3,73,0,1,585.6
7481.83,61783.0,94.0,17,20,0,6,658.13
5953.35,20283.0,77.0,7,17,0,3,369.6
3890.96,43578.0,98.0,5,46,0,1,105.66
5352.22,93606.0,67.0,23,44,0,3,321.6
8105.81,17920.0,72.0,14,53,0,2,424.38
3509.97,51800.0,92.0,29,12,0,1,299.45
8434.12,27694.0,108.0,3,3,0,7,741.85
4254.62,11904.0,61.0,34,11,2,3,292.8
2839.95,53444.0,72.0,10,67,1,1,315.7
16473.17,22828.0,106.0,11,54,0,2,508.8
31706.93,50719.0,131.0,33,79,0,2,870.63
2580.85,46900.0,66.0,13,59,0,1,316.8
17622.13,0.0,252.0,31,10,0,3,1814.4
14435.67,60880.0,119.0,25,89,0,2,109.91
12731.95,40870.0,105.0,3,56,0,2,504.0
2398.35,14321.0,65.0,20,72,0,1,423.82
6182.62,20072.0,82.0,35,51,0,9,473.27
9431.38,77365.0,79.0,4,35,0,2,2.82
4651.28,98475.0,115.0,8,22,0,1,552.0
12168.74,14973.0,115.0,2,75,0,2,828.0
26122.13,83385.0,131.0,26,77,2,2,704.34
3237.31,0.0,90.0,19,91,0,1,659.44
9416.47,0.0,86.0,9,83,1,2,412.8
2506.36,0.0,73.0,8,19,0,1,525.6
5272.01,98110.0,65.0,3,77,0,8,176.29
5246.28,28909.0,66.0,15,66,0,8,456.7
10611.56,0.0,96.0,29,5,0,2,949.95
2249.87,0.0,62.0,6,2,0,1,297.6
2816.76,42937.0,71.0,14,9,0,1,251.78
4751.28,30887.0,119.0,15,18,0,1,444.17
28622.31,35442.0,239.0,10,20,0,2,1147.2
8421.52,95139.0,103.0,25,27,0,6,34.02
4660.4,89834.0,116.0,24,11,0,1,43.16
6843.85,0.0,66.0,18,21,0,2,478.51
9223.99,18814.0,122.0,20,94,0,3,585.6
4938.73,82733.0,62.0,5,12,0,9,72.1
15114.4,28513.0,100.0,4,22,1,2,480.0
5037.95,0.0,68.0,28,23,1,9,326.4
5097.32,67233.0,63.0,10,26,0,3,246.69
8906.99,58718.0,226.0,11,0,0,1,1084.8
22721.47,21724.0,198.0,4,51,0,2,1505.23
9095.15,65103.0,115.0,29,41,4,3,552.0
4898.96,55071.0,61.0,10,14,0,5,231.52
2916.38,85817.0,72.0,0,31,0,1,154.99
5729.86,92254.0,70.0,7,94,0,7,245.59
12280.77,88340.0,102.0,16,1,0,2,489.6
2472.47,63860.0,62.0,26,81,0,1,208.6
4698.35,26411.0,126.0,25,9,1,1,604.8
